"";"SERCODIGOTROLL";"QtdConsultas";"Posicao";"SERSTATUS";"FNTID";"TEMID";"SERNOME_P";"SERTIPO";"SERDESCRICAO_P";"SERLIBERADA";"SERPRIVATIVA";"SERPRAZOATUALIZACAO";"SERINDICADORIPEA";"SERHISTORICA";"SERHISTORICO";"SERINDGER";"CATID";"BANCO";"COND_EXIB";"GRANDE_TEMA"
"1125";"ELET12_ASP12";2;1152;"I";386;2;"Vendas industriais - aspiradores de pó - qde.";"N";"Vendas industriais de aspiradores de pó: quantidade";1;0;0;0;0;NA;NA;0;"ELET12";"Internet";"Macro"
"1126";"ELET12_BAT12";NA;NA;"I";386;2;"Vendas industriais - batedeiras - qde.";"N";"Vendas industriais de batedeiras de bolo: quantidade";1;0;0;0;0;NA;NA;0;"ELET12";"Internet";"Macro"
"1127";"ELET12_CAF12";NA;NA;"I";386;2;"Vendas industriais - cafeteiras - qde.";"N";"Vendas industriais de cafeteiras com filtro: quantidade";1;0;0;0;0;NA;NA;0;"ELET12";"Internet";"Macro"
"1128";"ELET12_CAM12";NA;NA;"I";386;2;"Vendas industriais - camcorders - qde.";"N";"Vendas industriais de camcorders (filmadoras): quantidade";1;0;0;0;0;NA;NA;0;"ELET12";"Internet";"Macro"
"1129";"ELET12_CD12";4;924;"I";386;2;"Vendas industriais - CD players - qde.";"N";"Vendas industriais de compact disk players (CD players): quantidade";1;0;0;0;0;NA;NA;0;"ELET12";"Internet";"Macro"
"1130";"ELET12_COND12";NA;NA;"I";386;2;"Vendas industriais - condicionadores de ar - qde.";"N";"Vendas industriais de condicionadores de ar: quantidade";1;0;0;0;0;NA;NA;0;"ELET12";"Internet";"Macro"
"1131";"ELET12_CONSERV12";NA;NA;"I";386;2;"Vendas industriais - congeladores e conservadores horizontais - qde.";"N";"Vendas industriais de congeladores e conservadores horizontais: quantidade";1;0;0;0;0;NA;NA;0;"ELET12";"Internet";"Macro"
"1132";"ELET12_ESPR12";NA;NA;"I";386;2;"Vendas industriais - espremedores de frutas - qde.";"N";"Vendas industriais de espremedores de frutas: quantidade";1;0;0;0;0;NA;NA;0;"ELET12";"Internet";"Macro"
"1133";"ELET12_FERRO12";1;1358;"I";386;2;"Vendas industriais - ferros automáticos - qde.";"N";"Vendas industriais de ferros automáticos de passar roupa: quantidade";1;0;0;0;0;NA;NA;0;"ELET12";"Internet";"Macro"
"1134";"ELET12_FMICRO12";NA;NA;"I";386;2;"Vendas industriais - fornos de microondas - qde.";"N";"Vendas industriais de fornos de microondas: quantidade";1;0;0;0;0;NA;NA;0;"ELET12";"Internet";"Macro"
"1135";"ELET12_FOG12";2;1152;"I";386;2;"Vendas industriais - fogões - qde.";"N";"Vendas industriais de fogões: quantidade";1;0;0;0;0;NA;NA;0;"ELET12";"Internet";"Macro"
"1136";"ELET12_FREEZ12";NA;NA;"I";386;2;"Vendas industriais - freezers verticais - qde.";"N";"Vendas industriais de freezers verticais: quantidade";1;0;0;0;0;NA;NA;0;"ELET12";"Internet";"Macro"
"1137";"ELET12_LAV12";1;1358;"I";386;2;"Vendas industriais - lavadoras automáticas - qde.";"N";"Vendas industriais de lavadoras (lava-roupas) automáticas: quantidade";1;0;0;0;0;NA;NA;0;"ELET12";"Internet";"Macro"
"1138";"ELET12_LIQUI12";NA;NA;"I";386;2;"Vendas industriais - liquidificadores - qde.";"N";"Vendas industriais de liquidificadores: quantidade";1;0;0;0;0;NA;NA;0;"ELET12";"Internet";"Macro"
"1139";"ELET12_PROC12";1;1358;"I";386;2;"Vendas industriais - processadores de alimentos - qde.";"N";"Vendas industriais de processadores de alimentos: quantidade";1;0;0;0;0;NA;NA;0;"ELET12";"Internet";"Macro"
"1140";"ELET12_RADIO12";3;1022;"I";386;2;"Vendas industriais - rádios-gravadores - qde.";"N";"Vendas industriais de rádios-gravadores: quantidade";1;0;0;0;0;NA;NA;0;"ELET12";"Internet";"Macro"
"1141";"ELET12_REFRI12";NA;NA;"I";386;2;"Vendas industriais - refrigeradores - qde.";"N";"Vendas industriais de refrigeradores (geladeiras): quantidade";1;0;0;0;0;NA;NA;0;"ELET12";"Internet";"Macro"
"1142";"ELET12_SEC12";NA;NA;"I";386;2;"Vendas industriais - secadores e modeladores - qde.";"N";"Vendas industriais de secadores e modeladores de cabelos: quantidade";1;0;0;0;0;NA;NA;0;"ELET12";"Internet";"Macro"
"1143";"ELET12_SOM12";2;1152;"I";386;2;"Vendas industriais - sistemas de som - qde.";"N";"Vendas industriais de sistemas de som: quantidade";1;0;0;0;0;NA;NA;0;"ELET12";"Internet";"Macro"
"1144";"ELET12_TOST12";1;1358;"I";386;2;"Vendas industriais - tostadores - qde.";"N";"Vendas industriais de tostadores (torradeiras): quantidade";1;0;0;0;0;NA;NA;0;"ELET12";"Internet";"Macro"
"1145";"ELET12_TV12";3;1022;"I";386;2;"Vendas industriais - televisores em cores - qde.";"N";"Vendas industriais de televisores em cores: quantidade";1;0;0;0;0;NA;NA;0;"ELET12";"Internet";"Macro"
"1146";"ELET12_VENT12";3;1022;"I";386;2;"Vendas industriais - ventiladores - qde.";"N";"Vendas industriais de ventiladores: quantidade";1;0;0;0;0;NA;NA;0;"ELET12";"Internet";"Macro"
"1147";"ELET12_VIDEO12";5;829;"I";386;2;"Vendas industriais - videocassetes - qde.";"N";"Vendas industriais de videocassetes: quantidade";1;0;0;0;0;NA;NA;0;"ELET12";"Internet";"Macro"
"1148";"FCESP12_AUTCONS12";17;355;"I";517;2;"Comércio - automotivo e construção - faturamento - índice (média 1998 = 100) - RMSP";"N";"Comércio - automotivo e construção - faturamento - índice (média 1998 = 100) - RMSP";1;0;0;0;0;NA;NA;0;"FCESP12";"Internet";"Macro"
"1149";"FCESP12_AUTOPE12";3;1022;"I";517;2;"Comércio - autopeças - faturamento - índice (média 1998 = 100) - RMSP";"N";"Comércio - autopeças - faturamento - índice (média 1998 = 100) - RMSP";1;0;0;0;0;NA;NA;0;"FCESP12";"Internet";"Macro"
"1150";"FCESP12_CALCAD12";2;1152;"I";517;2;"Comércio - calçados - faturamento - índice (média 1998 = 100) - RMSP";"N";"Comércio - calçados - faturamento - índice (média 1998 = 100) - RMSP";1;0;0;0;0;NA;NA;0;"FCESP12";"Internet";"Macro"
"1151";"FCESP12_CINE12";NA;NA;"I";517;2;"Comércio - cine, foto, som e ótica - faturamento - índice (média 1998 = 100) - RMSP";"N";"Comércio - cine, foto, som e ótica - faturamento - índice (média 1998 = 100) - RMSP";1;0;0;0;0;NA;NA;0;"FCESP12";"Internet";"Macro"
"1152";"FCESP12_COMGER12";3;1022;"I";517;2;"Comércio - faturamento - índice (média 1998 = 100) - RMSP";"N";"Comércio - faturamento - índice (média 1998 = 100) - RMSP";1;0;0;0;0;NA;NA;0;"FCESP12";"Internet";"Macro"
"1153";"FCESP12_COMSAU12";2;1152;"I";517;2;"Comércio - exceto concessionárias - faturamento - índice (média 1998 = 100) - RMSP";"N";"Comércio - exceto concessionárias - faturamento - índice (média 1998 = 100) - RMSP";1;0;0;0;0;NA;NA;0;"FCESP12";"Internet";"Macro"
"1154";"FCESP12_CONCES12";2;1152;"I";517;2;"Comércio - concessionárias de veículos - faturamento - índice (média 1998 = 100) - RMSP";"N";"Comércio - concessionárias de veículos - faturamento - índice (média 1998 = 100) - RMSP";1;0;0;0;0;NA;NA;0;"FCESP12";"Internet";"Macro"
"1155";"FCESP12_CONST12";2;1152;"I";517;2;"Comércio - materiais de construção - faturamento - índice (média 1998 = 100) - RMSP";"N";"Comércio - materiais de construção - faturamento - índice (média 1998 = 100) - RMSP";1;0;0;0;0;NA;NA;0;"FCESP12";"Internet";"Macro"
"1156";"FCESP12_DURAV12";3;1022;"I";517;2;"Comércio - bens duráveis - faturamento - índice (média 1998 = 100) - RMSP";"N";"Comércio - bens duráveis - faturamento - índice (média 1998 = 100) - RMSP";1;0;0;0;0;NA;NA;0;"FCESP12";"Internet";"Macro"
"1157";"FCESP12_FARM12";5;829;"I";517;2;"Comércio - farmácias e perfumarias - faturamento - índice (média 1998 = 100) - RMSP";"N";"Comércio - farmácias e perfumarias - faturamento - índice (média 1998 = 100) - RMSP";1;0;0;0;0;NA;NA;0;"FCESP12";"Internet";"Macro"
"1158";"FCESP12_LOJDEP12";1;1358;"I";517;2;"Comércio - lojas de departamento - faturamento - índice (média 1998 = 100) - RMSP";"N";"Comércio - lojas de departamento - faturamento - índice (média 1998 = 100) - RMSP";1;0;0;0;0;NA;NA;0;"FCESP12";"Internet";"Macro"
"1159";"FCESP12_MOVEIS12";1;1358;"I";517;2;"Comércio - móveis e decorações - faturamento - índice (média 1998 = 100) - RMSP";"N";"Comércio - móveis e decorações - faturamento - índice (média 1998 = 100) - RMSP";1;0;0;0;0;NA;NA;0;"FCESP12";"Internet";"Macro"
"1160";"FCESP12_NAODUR12";2;1152;"I";517;2;"Comércio - bens não duráveis - faturamento - índice (média 1998 = 100) - RMSP";"N";"Comércio - bens não duráveis - faturamento - índice (média 1998 = 100) - RMSP";1;0;0;0;0;NA;NA;0;"FCESP12";"Internet";"Macro"
"1161";"FCESP12_SEMIDU12";NA;NA;"I";517;2;"Comércio - bens semi-duráveis - faturamento - índice (média 1998 = 100) - RMSP";"N";"Comércio - bens semi-duráveis - faturamento - índice (média 1998 = 100) - RMSP";1;0;0;0;0;NA;NA;0;"FCESP12";"Internet";"Macro"
"1162";"FCESP12_SUPERM12";4;924;"I";517;2;"Comércio - supermercados - faturamento - índice (média 1998 = 100) - RMSP";"N";"Comércio - supermercados - faturamento - índice (média 1998 = 100) - RMSP";1;0;0;0;0;NA;NA;0;"FCESP12";"Internet";"Macro"
"1163";"FCESP12_TECIDO12";2;1152;"I";517;2;"Comércio - tecidos - faturamento - índice (média 1998 = 100) - RMSP";"N";"Comércio - tecidos - faturamento - índice (média 1998 = 100) - RMSP";1;0;0;0;0;NA;NA;0;"FCESP12";"Internet";"Macro"
"1164";"FCESP12_UTIDOM12";2;1152;"I";517;2;"Comércio - lojas de utilidades domésticas - faturamento - índice (média 1998 = 100) - RMSP";"N";"Comércio - lojas de utilidades domésticas - faturamento - índice (média 1998 = 100) - RMSP";1;0;0;0;0;NA;NA;0;"FCESP12";"Internet";"Macro"
"1165";"FCESP12_VAREJO12";7;684;"I";517;2;"Comércio - bens de consumo - faturamento - índice (média 1998 = 100) - RMSP";"N";"Comércio - bens de consumo - faturamento - índice (média 1998 = 100) - RMSP";1;0;0;0;0;NA;NA;0;"FCESP12";"Internet";"Macro"
"1166";"FCESP12_VESTUA12";13;445;"I";517;2;"Comércio - vestuário - faturamento - índice (média 1998 = 100) - RMSP";"N";"Comércio - vestuário - faturamento - índice (média 1998 = 100) - RMSP";1;0;0;0;0;NA;NA;0;"FCESP12";"Internet";"Macro"
"1167";"AGROAN12_PRAL12";NA;NA;"I";239156299;9;"Preço médio - recebido pelo produtor - algodão (em caroço) - kg";"N";"Preço recebido pelo produtor de algodão em caroço (kg)";0;0;210;0;0;"Revisado em 15/mai/2002.";NA;0;"AGROAN12";"Oculta";"Macro"
"1168";"AGROAN12_PRAM12";NA;NA;"I";239156299;9;"Preço médio - recebido pelo produtor - amendoim (em casca) - kg";"N";"Preço recebido pelo produtor de amendoim em casca (kg)";0;0;210;0;0;"Revisado em 15/mai/2002.";NA;0;"AGROAN12";"Oculta";"Macro"
"1169";"AGROAN12_PRARR12";NA;NA;"I";239156299;9;"Preço médio - recebido pelo produtor - arroz (em casca) - kg";"N";"Preço recebido pelo produtor de arroz em casca (kg)";0;0;210;0;0;"Revisado em 15/mai/2002.";NA;0;"AGROAN12";"Oculta";"Macro"
"1170";"AGROAN12_PRBA12";NA;NA;"I";239156299;9;"Preço médio - recebido pelo produtor - banana - kg";"N";"Preço recebido pelo produtor de banana (kg)";0;0;210;0;0;"Revisado em 15/mai/2002.";NA;0;"AGROAN12";"Oculta";"Macro"
"1171";"AGROAN12_PRBAT12";NA;NA;"I";239156299;9;"Preço médio - recebido pelo produtor - batata inglesa - kg";"N";"Preço recebido pelo produtor de batata inglesa (kg)";0;0;210;0;0;"Revisado em 15/mai/2002.";NA;0;"AGROAN12";"Oculta";"Macro"
"1172";"AGROAN12_PRBEZ12";NA;NA;"I";239156299;9;"Preço médio - recebido pelo produtor - bezerro até 1 ano - cabeça";"N";"Preço recebido pelo produtor de bezerro até 1 ano (cabeça)";0;0;210;0;0;"Revisado em 15/mai/2002.";NA;0;"AGROAN12";"Oculta";"Macro"
"1173";"AGROAN12_PRBOIG12";NA;NA;"I";239156299;9;"Preço médio - recebido pelo produtor - boi gordo (em corte) - 15 kg";"N";"Preço recebido pelo produtor de boi gordo em corte (15 kg)";0;0;210;0;0;"Revisado em 15/mai/2002.";NA;0;"AGROAN12";"Oculta";"Macro"
"1174";"AGROAN12_PRBOIM12";NA;NA;"I";239156299;9;"Preço médio - recebido pelo produtor - boi magro - cabeça";"N";"Preço recebido pelo produtor de boi magro (cabeça)";0;0;210;0;0;"Revisado em 15/mai/2002.";NA;0;"AGROAN12";"Oculta";"Macro"
"1175";"AGROAN12_PRBUR12";NA;NA;"I";239156299;9;"Preço médio - recebido pelo produtor - burro domado novo - cabeça";"N";"Preço recebido pelo produtor de burro domado novo (cabeça)";0;0;210;0;0;"Revisado em 15/mai/2002.";NA;0;"AGROAN12";"Oculta";"Macro"
"1176";"AGROAN12_PRCA12";NA;NA;"I";239156299;9;"Preço médio - recebido pelo produtor - cacau - 15 kg";"N";"Preço recebido pelo produtor de cacau (15 kg)";0;0;210;0;0;"Revisado em 15/mai/2002.";NA;0;"AGROAN12";"Oculta";"Macro"
"1177";"AGROAN12_PRCC12";NA;NA;"I";239156299;9;"Preço médio - recebido pelo produtor - coco - unidade";"N";"Preço recebido pelo produtor de coco (unidade)";0;0;210;0;0;"Revisado em 15/mai/2002.";NA;0;"AGROAN12";"Oculta";"Macro"
"1178";"AGROAN12_PRCE12";NA;NA;"I";239156299;9;"Preço médio - recebido pelo produtor - cebola - kg";"N";"Preço recebido pelo produtor de cebola (kg)";0;0;210;0;0;"Revisado em 15/mai/2002.";NA;0;"AGROAN12";"Oculta";"Macro"
"1179";"AGROAN12_PRCF12";8;632;"I";239156299;9;"Preço médio - recebido pelo produtor - café (em coco) - kg";"N";"Preço recebido pelo produtor de café em coco (kg)";1;0;210;0;0;"Revisado em 15/mai/2002.";NA;0;"AGROAN12";"Internet";"Macro"
"1180";"AGROAN12_PRCJ12";NA;NA;"I";239156299;9;"Preço médio - recebido pelo produtor - caju - kg";"N";"Preço recebido pelo produtor de caju (kg)";0;0;210;0;0;"Revisado em 15/mai/2002.";NA;0;"AGROAN12";"Oculta";"Macro"
"1181";"AGROAN12_PRCN12";NA;NA;"I";239156299;9;"Preço médio - recebido pelo produtor - cana-de-açúcar - tonelada";"N";"Preço recebido pelo produtor de cana-de-açúcar (tonelada)";0;0;210;0;0;"Revisado em 15/mai/2002.";NA;0;"AGROAN12";"Oculta";"Macro"
"1182";"AGROAN12_PRFE12";NA;NA;"I";239156299;9;"Preço médio - recebido pelo produtor - feijão - kg";"N";"Preço recebido pelo produtor de feijão (kg)";0;0;210;0;0;"Revisado em 15/mai/2002.";NA;0;"AGROAN12";"Oculta";"Macro"
"1183";"AGROAN12_PRFRA12";NA;NA;"I";239156299;9;"Preço médio - recebido pelo produtor - frango (em corte) - kg";"N";"Preço recebido pelo produtor de frango em corte (kg)";0;0;210;0;0;"Revisado em 15/mai/2002.";NA;0;"AGROAN12";"Oculta";"Macro"
"1184";"AGROAN12_PRFU12";NA;NA;"I";239156299;9;"Preço médio - recebido pelo produtor - fumo (em folha) - kg";"N";"Preço recebido pelo produtor de fumo em folha (kg)";0;0;210;0;0;"Revisado em 15/mai/2002.";NA;0;"AGROAN12";"Oculta";"Macro"
"1185";"AGROAN12_PRJU12";NA;NA;"I";239156299;9;"Preço médio - recebido pelo produtor - juta - kg";"N";"Preço recebido pelo produtor de juta (kg)";0;0;210;0;0;"Revisado em 15/mai/2002.";NA;0;"AGROAN12";"Oculta";"Macro"
"1186";"AGROAN12_PRLA12";NA;NA;"I";239156299;9;"Preço médio - recebido pelo produtor - lã - 15 kg";"N";"Preço recebido pelo produtor de lã (15 kg)";0;0;210;0;0;"Revisado em 15/mai/2002.";NA;0;"AGROAN12";"Oculta";"Macro"
"1187";"AGROAN12_PRLAR12";NA;NA;"I";239156299;9;"Preço médio - recebido pelo produtor - laranja - cento";"N";"Preço recebido pelo produtor de laranja (cento)";0;0;210;0;0;"Revisado em 15/mai/2002.";NA;0;"AGROAN12";"Oculta";"Macro"
"1188";"AGROAN12_PRLEI12";NA;NA;"I";239156299;9;"Preço médio - recebido pelo produtor - leite - litro";"N";"Preço recebido pelo produtor de leite (litro)";0;0;210;0;0;"Revisado em 15/mai/2002.";NA;0;"AGROAN12";"Oculta";"Macro"
"1189";"AGROAN12_PRMA12";NA;NA;"I";239156299;9;"Preço médio - recebido pelo produtor - mandioca - tonelada";"N";"Preço recebido pelo produtor de mandioca (tonelada)";0;0;210;0;0;"Revisado em 15/mai/2002.";NA;0;"AGROAN12";"Oculta";"Macro"
"1190";"AGROAN12_PRMEL12";NA;NA;"I";239156299;9;"Preço médio - recebido pelo produtor - mel de abelha - litro";"N";"Preço recebido pelo produtor de mel de abelha (litro)";0;0;210;0;0;"Revisado em 15/mai/2002.";NA;0;"AGROAN12";"Oculta";"Macro"
"1191";"AGROAN12_PRMI12";NA;NA;"I";239156299;9;"Preço médio - recebido pelo produtor - milho - kg";"N";"Preço recebido pelo produtor de milho (kg)";0;0;210;0;0;"Revisado em 15/mai/2002.";NA;0;"AGROAN12";"Oculta";"Macro"
"1192";"AGROAN12_PRML12";NA;NA;"I";239156299;9;"Preço médio - recebido pelo produtor - malva - kg";"N";"Preço recebido pelo produtor de malva (kg)";0;0;210;0;0;"Revisado em 15/mai/2002.";NA;0;"AGROAN12";"Oculta";"Macro"
"1193";"AGROAN12_PRMM12";5;829;"I";239156299;9;"Preço médio - recebido pelo produtor - mamona - kg";"N";"Preço recebido pelo produtor de mamona (kg)";1;0;210;0;0;"Revisado em 15/mai/2002.";NA;0;"AGROAN12";"Internet";"Macro"
"1194";"AGROAN12_PROVO12";NA;NA;"I";239156299;9;"Preço médio - recebido pelo produtor - ovo - dúzia";"N";"Preço recebido pelo produtor de ovo (dúzia)";0;0;210;0;0;"Revisado em 15/mai/2002.";NA;0;"AGROAN12";"Oculta";"Macro"
"1195";"AGROAN12_PRPI12";NA;NA;"I";239156299;9;"Preço médio - recebido pelo produtor - pimenta do reino - kg";"N";"Preço recebido pelo produtor de pimenta do reino (kg)";0;0;210;0;0;"Revisado em 15/mai/2002.";NA;0;"AGROAN12";"Oculta";"Macro"
"1196";"AGROAN12_PRSI12";NA;NA;"I";239156299;9;"Preço médio - recebido pelo produtor - sisal - kg";"N";"Preço recebido pelo produtor de sisal (kg)";0;0;210;0;0;"Revisado em 15/mai/2002.";NA;0;"AGROAN12";"Oculta";"Macro"
"1197";"AGROAN12_PRSO12";NA;NA;"I";239156299;9;"Preço médio - recebido pelo produtor - soja - kg";"N";"Preço recebido pelo produtor de soja (kg)";0;0;210;0;0;"Revisado em 15/mai/2002.";NA;0;"AGROAN12";"Oculta";"Macro"
"1198";"AGROAN12_PRSUI12";NA;NA;"I";239156299;9;"Preço médio - recebido pelo produtor - suínos (em corte) - 15 kg";"N";"Preço recebido pelo produtor de suínos em corte (15 kg)";0;0;210;0;0;"Revisado em 15/mai/2002.";NA;0;"AGROAN12";"Oculta";"Macro"
"1199";"AGROAN12_PRTO12";NA;NA;"I";239156299;9;"Preço médio - recebido pelo produtor - tomate - kg";"N";"Preço recebido pelo produtor de tomate (kg)";0;0;210;0;0;"Revisado em 15/mai/2002.";NA;0;"AGROAN12";"Oculta";"Macro"
"1200";"AGROAN12_PRTR12";NA;NA;"I";239156299;9;"Preço médio - recebido pelo produtor - trigo - kg";"N";"Preço recebido pelo produtor de trigo (kg)";0;0;210;0;0;"Revisado em 15/mai/2002.";NA;0;"AGROAN12";"Oculta";"Macro"
"1201";"AGROAN12_PRUVA12";NA;NA;"I";239156299;9;"Preço médio - recebido pelo produtor - uva - kg";"N";"Preço recebido pelo produtor de uva (kg)";0;0;210;0;0;"Revisado em 15/mai/2002.";NA;0;"AGROAN12";"Oculta";"Macro"
"1202";"AGROAN12_PRVAC12";NA;NA;"I";239156299;9;"Preço médio - recebido pelo produtor - vaca leiteira comum - cabeça";"N";"Preço recebido pelo produtor de vaca leiteira comum (cabeça)";0;0;210;0;0;"Revisado em 15/mai/2002.";NA;0;"AGROAN12";"Oculta";"Macro"
"1203";"AGROAN12_PRVAR12";NA;NA;"I";239156299;9;"Preço médio - recebido pelo produtor - vaca leiteira de raça - cabeça";"N";"Preço recebido pelo produtor de vaca leiteira de raça (cabeça)";0;0;210;0;0;"Revisado em 15/mai/2002.";NA;0;"AGROAN12";"Oculta";"Macro"
"1204";"CE_MBCP";NA;NA;"I";239156299;5;"Importações - bens de consumo final - preços - índice (média 1980 = 100)";"N";"Índice de preços das importações de bens de consumo final (média 1980 = 100)";1;1;90;0;0;NA;NA;0;"CE";"Intranet";"Macro"
"1205";"CE_MBCQ";NA;NA;"I";239156299;5;"Importações - bens de consumo final - quantum - índice (média 1980 = 100)";"N";"Índice de quantum das importações de bens de consumo final (média 1980 = 100)";1;1;90;0;0;NA;NA;0;"CE";"Intranet";"Macro"
"1206";"CE_MBINPTP";NA;NA;"I";239156299;5;"Importações - bens intermediários - exceto petróleo e trigo - preços - índice (média 1980 = 100)";"N";"Índice de preços das importações de bens intermediários exceto petróleo e trigo (média 1980 = 100)";1;1;90;0;0;NA;NA;0;"CE";"Intranet";"Macro"
"1207";"CE_MBINPTQ";NA;NA;"I";239156299;5;"Importações - bens intermediários - exceto petróleo e trigo - quantum - índice (média 1980 = 100)";"N";"Índice de quantum das importações de bens intermediários exceto petróleo e trigo (média 1980 = 100)";1;1;90;0;0;NA;NA;0;"CE";"Intranet";"Macro"
"1208";"CE_MBKP";NA;NA;"I";239156299;5;"Importações - bens de capital - preços - índice (média 1980 = 100)";"N";"Índice de preços das importações de bens de capital (média 1980 = 100)";1;1;90;0;0;NA;NA;0;"CE";"Intranet";"Macro"
"1209";"CE_MBKQ";NA;NA;"I";239156299;5;"Importações - bens de capital - quantum - índice (média 1980 = 100)";"N";"Índice de quantum das importações de bens de capital (média 1980 = 100)";1;1;90;0;0;NA;NA;0;"CE";"Intranet";"Macro"
"1210";"CE_MNPTP";NA;NA;"I";239156299;5;"Importações - exceto petróleo e trigo - preços - índice (média 1980 = 100)";"N";"Índice de preços das importações exceto petróleo e trigo (média 1980 = 100)";1;1;90;0;0;NA;NA;0;"CE";"Intranet";"Macro"
"1211";"CE_MNPTQ";NA;NA;"I";239156299;5;"Importações - exceto petróleo e trigo - quantum - índice (média 1980 = 100)";"N";"Índice de quantum das importações exceto petróleo e trigo (média 1980 = 100)";1;1;90;0;0;NA;NA;0;"CE";"Intranet";"Macro"
"1212";"CE_PIBCAP";22;340;"I";239156299;8;"PIB per capita";"N";"Produto interno bruto (PIB) per capita";0;0;90;0;0;NA;NA;0;"CE";"Oculta";"Macro"
"1213";"CE_XBKP";NA;NA;"I";239156299;5;"Exportações - bens de capital - preços - índice (média 1980 = 100)";"N";"Índice de preços das exportações de bens de capital (média 1980 = 100)";1;1;90;0;0;NA;NA;0;"CE";"Intranet";"Macro"
"1214";"CE_XBKQ";NA;NA;"I";239156299;5;"Exportações - bens de capital - quantum - índice (média 1980 = 100)";"N";"Índice de quantum das exportações de bens de capital (média 1980 = 100)";1;1;90;0;0;NA;NA;0;"CE";"Intranet";"Macro"
"1215";"CE_XCGP";NA;NA;"I";239156299;5;"Exportações - café em grão - preços - índice (média 1980 = 100)";"N";"Índice de preços das exportações de café em grão (média 1980 = 100)";1;1;90;0;0;NA;NA;0;"CE";"Intranet";"Macro"
"1216";"CE_XCGQ";NA;NA;"I";239156299;5;"Exportações - café em grão - quantum - índice (média 1980 = 100)";"N";"Índice de quantum das exportações de café em grão (média 1980 = 100)";1;1;90;0;0;NA;NA;0;"CE";"Intranet";"Macro"
"1217";"CE_XEMP";NA;NA;"I";239156299;5;"Exportações - indústria extrativa mineral - preços - índice (média 1980 = 100)";"N";"Índice de preços das exportações da indústria extrativa mineral (média 1980 = 100)";1;1;90;0;0;NA;NA;0;"CE";"Intranet";"Macro"
