"";"SERCODIGOTROLL";"QtdConsultas";"Posicao";"SERSTATUS";"FNTID";"TEMID";"SERNOME_P";"SERDESCRICAO_P";"SERLIBERADA";"SERPRIVATIVA";"SERPRAZOATUALIZACAO";"SERINDICADORIPEA";"SERHISTORICA";"SERHISTORICO";"SERINDGER";"BANCO";"COND_EXIB";"GRANDE_TEMA"
"2168";"FUNCEX4_XQMNM4";NA;NA;"Inativa";"Funcex/Séries antigas";"Comércio exterior";"Exportações - setor: minerais não metálicos - quantum - índice (média 2006 = 100)";"Índice de quantum das exportações por setor: minerais não metálicos (média 2006 = 100)";"Não oculta";"Internet";20;0;0;"Revisada em 06/mar/2002.";NA;"FUNCEX4";"Internet";"Macro"
"2169";"FUNCEX4_XPPOV4";NA;NA;"Inativa";"Funcex/Séries antigas";"Comércio exterior";"Exportações - setor: peças e outros veículos - preços - índice (média 2006 = 100)";"Índice de preços das exportações por setor: peças e outros veículos (média 2006 = 100)";"Não oculta";"Internet";20;0;0;"Revisada em 06/mar/2002.";NA;"FUNCEX4";"Internet";"Macro"
"2170";"FUNCEX4_XPMNM4";NA;NA;"Inativa";"Funcex/Séries antigas";"Comércio exterior";"Exportações - setor: minerais não metálicos - preços - índice (média 2006 = 100)";"Índice de preços das exportações por setor: minerais não metálicos (média 2006 = 100)";"Não oculta";"Internet";20;0;0;"Revisada em 06/mar/2002.";NA;"FUNCEX4";"Internet";"Macro"
"2171";"FUNCEX4_XQAUT4";1;358;"Inativa";"Funcex/Séries antigas";"Comércio exterior";"Exportações - setor: veículos automotores - quantum - índice (média 2006 = 100)";"Índice de quantum das exportações por setor: veículos automotores (média 2006 = 100)";"Não oculta";"Internet";20;0;0;"Revisada em 06/mar/2002.";NA;"FUNCEX4";"Internet";"Macro"
"2172";"FUNCEX4_XQMAD4";NA;NA;"Inativa";"Funcex/Séries antigas";"Comércio exterior";"Exportações - setor: madeira e mobiliário - quantum - índice (média 2006 = 100)";"Índice de quantum das exportações por setor: madeira e mobiliário (média 2006 = 100)";"Não oculta";"Internet";20;0;0;"Revisada em 06/mar/2002.";NA;"FUNCEX4";"Internet";"Macro"
"2173";"FUNCEX4_XQMAQ4";3;260;"Inativa";"Funcex/Séries antigas";"Comércio exterior";"Exportações - setor: máquinas e tratores - quantum - índice (média 2006 = 100)";"Índice de quantum das exportações por setor: máquinas e tratores (média 2006 = 100)";"Não oculta";"Internet";20;0;0;"Revisada em 06/mar/2002.";NA;"FUNCEX4";"Internet";"Macro"
"2174";"FUNCEX4_XQMNF4";NA;NA;"Inativa";"Funcex/Séries antigas";"Comércio exterior";"Exportações - setor: metalurgia não ferrosos - quantum - índice (média 2006 = 100)";"Índice de quantum das exportações por setor: metalurgia não ferrosos (média 2006 = 100)";"Não oculta";"Internet";20;0;0;"Revisada em 06/mar/2002.";NA;"FUNCEX4";"Internet";"Macro"
"2175";"FUNCEX4_XPAUT4";NA;NA;"Inativa";"Funcex/Séries antigas";"Comércio exterior";"Exportações - setor: veículos automotores - preços - índice (média 2006 = 100)";"Índice de preços das exportações por setor: veículos automotores (média 2006 = 100)";"Não oculta";"Internet";20;0;0;"Revisada em 06/mar/2002.";NA;"FUNCEX4";"Internet";"Macro"
"2176";"FUNCEX4_XPMAD4";1;358;"Inativa";"Funcex/Séries antigas";"Comércio exterior";"Exportações - setor: madeira e mobiliário - preços - índice (média 2006 = 100)";"Índice de preços das exportações por setor: madeira e mobiliário (média 2006 = 100)";"Não oculta";"Internet";20;0;0;"Revisada em 06/mar/2002.";NA;"FUNCEX4";"Internet";"Macro"
"2177";"FUNCEX4_XQQUIM4";NA;NA;"Inativa";"Funcex/Séries antigas";"Comércio exterior";"Exportações - setor: elementos químicos - quantum - índice (média 2006 = 100)";"Índice de quantum das exportações por setor: elementos químicos (média 2006 = 100)";"Não oculta";"Internet";20;0;0;"Revisada em 06/mar/2002.";NA;"FUNCEX4";"Internet";"Macro"
"2178";"FUNCEX4_XPIDIV4";4;222;"Inativa";"Funcex/Séries antigas";"Comércio exterior";"Exportações - setor: indústrias diversas - preços - índice (média 2006 = 100)";"Índice de preços das exportações por setor: indústrias diversas (média 2006 = 100)";"Não oculta";"Internet";20;0;0;"Revisada em 06/mar/2002.";NA;"FUNCEX4";"Internet";"Macro"
"2179";"FUNCEX4_XPMAQ4";NA;NA;"Inativa";"Funcex/Séries antigas";"Comércio exterior";"Exportações - setor: máquinas e tratores - preços - índice (média 2006 = 100)";"Índice de preços das exportações por setor: máquinas e tratores (média 2006 = 100)";"Não oculta";"Internet";20;0;0;"Revisada em 06/mar/2002.";NA;"FUNCEX4";"Internet";"Macro"
"2180";"FUNCEX4_XPMNF4";NA;NA;"Inativa";"Funcex/Séries antigas";"Comércio exterior";"Exportações - setor: metalurgia não ferrosos - preços - índice (média 2006 = 100)";"Índice de preços das exportações por setor: metalurgia não ferrosos (média 2006 = 100)";"Não oculta";"Internet";20;0;0;"Revisada em 06/mar/2002.";NA;"FUNCEX4";"Internet";"Macro"
"2181";"FUNCEX4_XQELET4";2;316;"Inativa";"Funcex/Séries antigas";"Comércio exterior";"Exportações - setor: material elétrico - quantum - índice (média 2006 = 100)";"Índice de quantum das exportações por setor: material elétrico (média 2006 = 100)";"Não oculta";"Internet";20;0;0;"Revisada em 06/mar/2002.";NA;"FUNCEX4";"Internet";"Macro"
"2182";"FUNCEX4_XQEXT4";3;260;"Inativa";"Funcex/Séries antigas";"Comércio exterior";"Exportações - setor: extrativa mineral - quantum - índice (média 2006 = 100)";"Índice de quantum das exportações por setor: extrativa mineral (média 2006 = 100)";"Não oculta";"Internet";20;0;0;"Revisada em 06/mar/2002.";NA;"FUNCEX4";"Internet";"Macro"
"2183";"FUNCEX4_XQQDIV4";2;316;"Inativa";"Funcex/Séries antigas";"Comércio exterior";"Exportações - setor: químicos diversos - quantum - índice (média 2006 = 100)";"Índice de quantum das exportações por setor: químicos diversos (média 2006 = 100)";"Não oculta";"Internet";20;0;0;"Revisada em 06/mar/2002.";NA;"FUNCEX4";"Internet";"Macro"
"2184";"FUNCEX4_XPQUIM4";NA;NA;"Inativa";"Funcex/Séries antigas";"Comércio exterior";"Exportações - setor: elementos químicos - preços - índice (média 2006 = 100)";"Índice de preços das exportações por setor: elementos químicos (média 2006 = 100)";"Não oculta";"Internet";20;0;0;"Revisada em 06/mar/2002.";NA;"FUNCEX4";"Internet";"Macro"
"2185";"FUNCEX4_XQABAT4";1;358;"Inativa";"Funcex/Séries antigas";"Comércio exterior";"Exportações - setor: abate de animais - quantum - índice (média 2006 = 100)";"Índice de quantum das exportações por setor: abate de animais (média 2006 = 100)";"Não oculta";"Internet";20;0;0;"Revisada em 06/mar/2002.";NA;"FUNCEX4";"Internet";"Macro"
"2186";"FUNCEX4_XPELET4";NA;NA;"Inativa";"Funcex/Séries antigas";"Comércio exterior";"Exportações - setor: material elétrico - preços - índice (média 2006 = 100)";"Índice de preços das exportações por setor: material elétrico (média 2006 = 100)";"Não oculta";"Internet";20;0;0;"Revisada em 06/mar/2002.";NA;"FUNCEX4";"Internet";"Macro"
"2187";"FUNCEX4_XPEXT4";5;206;"Inativa";"Funcex/Séries antigas";"Comércio exterior";"Exportações - setor: extrativa mineral - preços - índice (média 2006 = 100)";"Índice de preços das exportações por setor: extrativa mineral (média 2006 = 100)";"Não oculta";"Internet";20;0;0;"Revisada em 06/mar/2002.";NA;"FUNCEX4";"Internet";"Macro"
"2188";"FUNCEX4_XPQDIV4";2;316;"Inativa";"Funcex/Séries antigas";"Comércio exterior";"Exportações - setor: químicos diversos - preços - índice (média 2006 = 100)";"Índice de preços das exportações por setor: químicos diversos (média 2006 = 100)";"Não oculta";"Internet";20;0;0;"Revisada em 06/mar/2002.";NA;"FUNCEX4";"Internet";"Macro"
"2189";"FUNCEX4_XPABAT4";1;358;"Inativa";"Funcex/Séries antigas";"Comércio exterior";"Exportações - setor: abate de animais - preços - índice (média 2006 = 100)";"Índice de preços das exportações por setor: abate de animais (média 2006 = 100)";"Não oculta";"Internet";20;0;0;"Revisada em 06/mar/2002.";NA;"FUNCEX4";"Internet";"Macro"
"2190";"FUNCEX4_XQIDIV4";3;260;"Inativa";"Funcex/Séries antigas";"Comércio exterior";"Exportações - setor: indústrias diversas - quantum - índice (média 2006 = 100)";"Índice de quantum das exportações por setor: indústrias diversas (média 2006 = 100)";"Não oculta";"Internet";20;0;0;"Revisada em 06/mar/2002.";NA;"FUNCEX4";"Internet";"Macro"
"2191";"FUNCEX4_XQAGP4";4;222;"Inativa";"Funcex/Séries antigas";"Comércio exterior";"Exportações - setor: agropecuária - quantum - índice (média 2006 = 100)";"Índice de quantum das exportações por setor: agropecuária (média 2006 = 100)";"Não oculta";"Internet";20;0;0;"Revisada em 06/mar/2002.";NA;"FUNCEX4";"Internet";"Macro"
"2192";"FUNCEX4_XPAGP4";8;163;"Inativa";"Funcex/Séries antigas";"Comércio exterior";"Exportações - setor: agropecuária - preços - índice (média 2006 = 100)";"Índice de preços das exportações por setor: agropecuária (média 2006 = 100)";"Não oculta";"Internet";20;0;0;"Revisada em 06/mar/2002.";NA;"FUNCEX4";"Internet";"Macro"
"2193";"FUNCEX4_XQSID4";8;163;"Inativa";"Funcex/Séries antigas";"Comércio exterior";"Exportações - setor: siderurgia - quantum - índice (média 2006 = 100)";"Índice de quantum das exportações por setor: siderurgia (média 2006 = 100)";"Não oculta";"Internet";20;0;0;"Revisada em 06/mar/2002.";NA;"FUNCEX4";"Internet";"Macro"
"2194";"FUNCEX4_XPSID4";7;173;"Inativa";"Funcex/Séries antigas";"Comércio exterior";"Exportações - setor: siderurgia - preços - índice (média 2006 = 100)";"Índice de preços das exportações por setor: siderurgia (média 2006 = 100)";"Não oculta";"Internet";20;0;0;"Revisada em 06/mar/2002.";NA;"FUNCEX4";"Internet";"Macro"
"2195";"FUNCEX4_XQBOR4";1;358;"Inativa";"Funcex/Séries antigas";"Comércio exterior";"Exportações - setor: borracha - quantum - índice (média 2006 = 100)";"Índice de quantum das exportações por setor: borracha (média 2006 = 100)";"Não oculta";"Internet";20;0;0;"Revisada em 06/mar/2002.";NA;"FUNCEX4";"Internet";"Macro"
"2196";"FUNCEX4_XQCAL4";3;260;"Inativa";"Funcex/Séries antigas";"Comércio exterior";"Exportações - setor: calçados - quantum - índice (média 2006 = 100)";"Índice de quantum das exportações por setor: calçados (média 2006 = 100)";"Não oculta";"Internet";20;0;0;"Revisada em 06/mar/2002.";NA;"FUNCEX4";"Internet";"Macro"
"2197";"FUNCEX4_XQOAL4";NA;NA;"Inativa";"Funcex/Séries antigas";"Comércio exterior";"Exportações - setor: outros produtos alimentares - quantum - índice (média 2006 = 100)";"Índice de quantum das exportações por setor: outros produtos alimentares (média 2006 = 100)";"Não oculta";"Internet";20;0;0;"Revisada em 06/mar/2002.";NA;"FUNCEX4";"Internet";"Macro"
"2198";"FUNCEX4_XPBOR4";2;316;"Inativa";"Funcex/Séries antigas";"Comércio exterior";"Exportações - setor: borracha - preços - índice (média 2006 = 100)";"Índice de preços das exportações por setor: borracha (média 2006 = 100)";"Não oculta";"Internet";20;0;0;"Revisada em 06/mar/2002.";NA;"FUNCEX4";"Internet";"Macro"
"2199";"FUNCEX4_XPCAL4";2;316;"Inativa";"Funcex/Séries antigas";"Comércio exterior";"Exportações - setor: calçados - preços - índice (média 2006 = 100)";"Índice de preços das exportações por setor: calçados (média 2006 = 100)";"Não oculta";"Internet";20;0;0;"Revisada em 06/mar/2002.";NA;"FUNCEX4";"Internet";"Macro"
"2200";"FUNCEX4_XPOAL4";2;316;"Inativa";"Funcex/Séries antigas";"Comércio exterior";"Exportações - setor: outros produtos alimentares - preços - índice (média 2006 = 100)";"Índice de preços das exportações por setor: outros produtos alimentares (média 2006 = 100)";"Não oculta";"Internet";20;0;0;"Revisada em 06/mar/2002.";NA;"FUNCEX4";"Internet";"Macro"
"2201";"FUNCEX4_XQOVEG4";NA;NA;"Inativa";"Funcex/Séries antigas";"Comércio exterior";"Exportações - setor: óleos vegetais - quantum - índice (média 2006 = 100)";"Índice de quantum das exportações por setor: óleos vegetais (média 2006 = 100)";"Não oculta";"Internet";20;0;0;"Revisada em 06/mar/2002.";NA;"FUNCEX4";"Internet";"Macro"
"2202";"FUNCEX4_XPOVEG4";NA;NA;"Inativa";"Funcex/Séries antigas";"Comércio exterior";"Exportações - setor: óleos vegetais - preços - índice (média 2006 = 100)";"Índice de preços das exportações por setor: óleos vegetais (média 2006 = 100)";"Não oculta";"Internet";20;0;0;"Revisada em 06/mar/2002.";NA;"FUNCEX4";"Internet";"Macro"
"2203";"FUNCEX4_XQTEXT4";3;260;"Inativa";"Funcex/Séries antigas";"Comércio exterior";"Exportações - setor: têxtil - quantum - índice (média 2006 = 100)";"Índice de quantum das exportações por setor: têxtil (média 2006 = 100)";"Não oculta";"Internet";20;0;0;"Revisada em 06/mar/2002.";NA;"FUNCEX4";"Internet";"Macro"
"2204";"FUNCEX4_XPTEXT4";1;358;"Inativa";"Funcex/Séries antigas";"Comércio exterior";"Exportações - setor: têxtil - preços - índice (média 2006 = 100)";"Índice de preços das exportações por setor: têxtil (média 2006 = 100)";"Não oculta";"Internet";20;0;0;"Revisada em 06/mar/2002.";NA;"FUNCEX4";"Internet";"Macro"
"2205";"FUNCEX4_XQACUC4";3;260;"Inativa";"Funcex/Séries antigas";"Comércio exterior";"Exportações - setor: açúcar - quantum - índice (média 2006 = 100)";"Índice de quantum das exportações por setor: açúcar (média 2006 = 100)";"Não oculta";"Internet";20;0;0;"Revisada em 06/mar/2002.";NA;"FUNCEX4";"Internet";"Macro"
"2206";"FUNCEX4_XPACUC4";4;222;"Inativa";"Funcex/Séries antigas";"Comércio exterior";"Exportações - setor: açúcar - preços - índice (média 2006 = 100)";"Índice de preços das exportações por setor: açúcar (média 2006 = 100)";"Não oculta";"Internet";20;0;0;"Revisada em 06/mar/2002.";NA;"FUNCEX4";"Internet";"Macro"
"2207";"FUNCEX4_XQCAFE4";4;222;"Inativa";"Funcex/Séries antigas";"Comércio exterior";"Exportações - setor: café - quantum - índice (média 2006 = 100)";"Índice de quantum das exportações por setor: café (média 2006 = 100)";"Não oculta";"Internet";20;0;0;"Revisada em 06/mar/2002.";NA;"FUNCEX4";"Internet";"Macro"
"2208";"FUNCEX4_XPCAFE4";7;173;"Inativa";"Funcex/Séries antigas";"Comércio exterior";"Exportações - setor: café - preços - índice (média 2006 = 100)";"Índice de preços das exportações por setor: café (média 2006 = 100)";"Não oculta";"Internet";20;0;0;"Revisada em 06/mar/2002.";NA;"FUNCEX4";"Internet";"Macro"
"2209";"GM12_TJLFT12";43;224;"Inativa";"Valor Econômico";"Financeiras";"Taxa de juros - Letras do Tesouro Nacional - financeiras (LFT)";"Taxa de juros: Letras Financeiras do Tesouro Nacional (LFT)";"Não oculta";"Internet";0;0;0;NA;NA;"GM12";"Internet";"Macro"
"2210";"GM12_BLACKF12";110;74;"Inativa";"Valor Econômico";"Câmbio";"Taxa de câmbio - R$ / US$ - paralelo - venda - fim período";"Taxa de câmbio paralelo para venda: real (R$) / dólar americano (US$) - fim período";"Não oculta";"Internet";5;0;0;NA;NA;"GM12";"Internet";"Macro"
"2211";"ABATE12_ABPEAV12";NA;NA;"Inativa";"IBGE/Coagro";"Produção";"Abate - aves - peso das carcaças - qde.";"Abate de aves (peso das carcaças): quantidade";"Não oculta";"Internet";180;0;0;NA;NA;"ABATE12";"Internet";"Macro"
"2212";"ABATE12_ABPEBO12";NA;NA;"Ativa";"IBGE/Coagro";"Produção";"Abate - bois - peso das carcaças - qde.";"Abate de bois (peso das carcaças): quantidade";"Não oculta";"Internet";180;0;0;NA;NA;"ABATE12";"Internet";"Macro"
"2213";"ABATE12_ABPEBV12";NA;NA;"Ativa";"IBGE/Coagro";"Produção";"Abate - bovinos - peso das carcaças - qde.";"Abate de bovinos (peso das carcaças): quantidade";"Não oculta";"Internet";180;0;0;NA;NA;"ABATE12";"Internet";"Macro"
"2214";"ABATE12_ABPEFR12";NA;NA;"Ativa";"IBGE/Coagro";"Produção";"Abate - frangos - peso das carcaças - qde.";"Abate de frangos (peso das carcaças): quantidade";"Não oculta";"Internet";180;0;0;NA;NA;"ABATE12";"Internet";"Macro"
"2215";"ABATE12_ABPESU12";NA;NA;"Ativa";"IBGE/Coagro";"Produção";"Abate - suínos - peso das carcaças - qde.";"Abate de suínos (peso das carcaças): quantidade";"Não oculta";"Internet";180;0;0;NA;NA;"ABATE12";"Internet";"Macro"
"2216";"ABATE12_ABPEVA12";NA;NA;"Ativa";"IBGE/Coagro";"Produção";"Abate - vacas - peso das carcaças - qde.";"Abate de vacas (peso das carcaças): quantidade";"Não oculta";"Internet";180;0;0;NA;NA;"ABATE12";"Internet";"Macro"
"2217";"ABATE12_ABPEVI12";NA;NA;"Inativa";"IBGE/Coagro";"Produção";"Abate - vitelos - peso das carcaças - qde.";"Abate de vitelos (peso das carcaças): quantidade";"Não oculta";"Internet";180;0;0;NA;NA;"ABATE12";"Internet";"Macro"
"2218";"ABATE12_ABQUAV12";NA;NA;"Inativa";"IBGE/Coagro";"Produção";"Abate - aves - qde.";"Abate de aves: quantidade";"Não oculta";"Internet";180;0;0;NA;NA;"ABATE12";"Internet";"Macro"
"2219";"ABATE12_ABQUBO12";NA;NA;"Ativa";"IBGE/Coagro";"Produção";"Abate - bois - qde.";"Abate de bois: quantidade";"Não oculta";"Internet";180;0;0;NA;NA;"ABATE12";"Internet";"Macro"
"2220";"ABATE12_ABQUBV12";NA;NA;"Ativa";"IBGE/Coagro";"Produção";"Abate - bovinos - qde.";"Abate de bovinos: quantidade";"Não oculta";"Internet";180;0;0;NA;NA;"ABATE12";"Internet";"Macro"
"2221";"ABATE12_ABQUFR12";NA;NA;"Ativa";"IBGE/Coagro";"Produção";"Abate - frangos - qde.";"Abate de frangos: quantidade";"Não oculta";"Internet";180;0;0;NA;NA;"ABATE12";"Internet";"Macro"
"2222";"ABATE12_ABQUSU12";NA;NA;"Ativa";"IBGE/Coagro";"Produção";"Abate - suínos - qde.";"Abate de suínos: quantidade";"Não oculta";"Internet";180;0;0;NA;NA;"ABATE12";"Internet";"Macro"
"2223";"ABATE12_ABQUVA12";NA;NA;"Ativa";"IBGE/Coagro";"Produção";"Abate - vacas - qde.";"Abate de vacas: quantidade";"Não oculta";"Internet";180;0;0;NA;NA;"ABATE12";"Internet";"Macro"
"2224";"ABATE12_ABQUVI12";NA;NA;"Inativa";"IBGE/Coagro";"Produção";"Abate - vitelos - qde.";"Abate de vitelos: quantidade";"Não oculta";"Internet";180;0;0;NA;NA;"ABATE12";"Internet";"Macro"
