BANCO;SERCODIGOTROLL;SERSTATUS;SERNOME_P;SERDESCRICAO_P;SERLIBERADA;SERPRIVATIVA;TEMID;FNTID;SERTIPO;SERINDGER
BM12;BM12_TJCDI12;A;Taxa de juros - CDI / Over;Taxa de juros: CDI / Overnight;1;0;Financeiras;Bacen/Boletim/M. Finan.;N;NA
BM12;BM12_TJLP12;A;Taxa de juros - TJLP;Taxa de juros: TJLP;1;0;Financeiras;Bacen/Boletim/M. Finan.;N;NA
BM12;BM12_TJOVER12;A;Taxa de juros - Over / Selic;Taxa de juros: Overnight / Selic;1;0;Financeiras;Bacen/Boletim/M. Finan.;N;Geradora
BM12;BM12_TJTBF12;A;Taxa de juros - TBF;Taxa de juros: TBF;1;0;Financeiras;Bacen/Boletim/M. Finan.;N;NA
BM12;BM12_TJTR12;A;Taxa de juros - TR;Taxa de juros: TR;1;0;Financeiras;Bacen/Boletim/M. Finan.;N;NA
BM12;BM12_XCCM12;A;Câmbio contratado - comercial - exportação - média diária;Câmbio contratado comercial: exportação - média diária;1;0;Câmbio;Bacen/Boletim/BP;N;Gerada
BM12;BM12_XCC12;A;Câmbio contratado - comercial - exportação;Câmbio contratado comercial: exportação;1;0;Câmbio;Bacen/Boletim/BP;N;Geradora
BM12;BM12_MCC12;A;Câmbio contratado - comercial - importação;Câmbio contratado comercial: importação;1;0;Câmbio;Bacen/Boletim/BP;N;Geradora
BM12;BM12_SBCCC12;A;Câmbio contratado - comercial;Câmbio contratado comercial;1;0;Câmbio;Bacen/Boletim/BP;N;Geradora
BM12;BM12_CFCC12;A;Câmbio contratado - financeiro - compra;Câmbio contratado financeiro: compra;1;0;Câmbio;Bacen/Boletim/BP;N;NA
BM12;BM12_VFCC12;A;Câmbio contratado - financeiro - venda;Câmbio contratado financeiro: venda;1;0;Câmbio;Bacen/Boletim/BP;N;NA
BM12;BM12_SFCC12;A;Câmbio contratado - financeiro;Câmbio contratado financeiro;1;0;Câmbio;Bacen/Boletim/BP;N;NA
BM12;BM12_PMEM12;A;M0 - base monetária - papel-moeda emitido - média;M0 - base monetária - papel-moeda emitido - média;1;0;Moeda e crédito;Bacen/Not. Imp./Moeda;N;Independente
BM12;BM12_RBM12;A;M0 - base monetária - reservas bancárias - média;M0 - base monetária - reservas bancárias - média;1;0;Moeda e crédito;Bacen/Not. Imp./Moeda;N;Independente
BM12;BM12_PME12;A;M0 - base monetária - papel-moeda emitido - fim período;M0 - base monetária - papel-moeda emitido - fim período;1;0;Moeda e crédito;Bacen/Not. Imp./Moeda;N;Geradora
BM12;BM12_PMPPM12;A;M1 - papel-moeda em poder do público - média;M1 - papel-moeda em poder do público - média;1;0;Moeda e crédito;Bacen/Not. Imp./Moeda;N;Independente
BM12;BM12_DEVM12;A;M1 - depósitos à vista - média;M1 - depósitos à vista - média;1;0;Moeda e crédito;Bacen/Not. Imp./Moeda;N;Independente
BM12;BM12_PMPP12;A;M1 - papel-moeda em poder do público - fim período;M1 - papel-moeda em poder do público - fim período;1;0;Moeda e crédito;Bacen/Not. Imp./Moeda;N;NA
BM12;BM12_DEV12;A;M1 - depósitos à vista - fim período;M1 - depósitos à vista - fim período;1;0;Moeda e crédito;Bacen/Not. Imp./Moeda;N;NA
BM12;BM12_LTNFBC12;A;Títulos públicos federais - fora do BC - Tesouro Nacional - LTN - fim período;Títulos públicos federais - fora do Banco Central - Tesouro Nacional - Letras do Tesouro Nacional (LTN) - fim período;1;0;Finanças públicas;Bacen/Not. Imp./F. Púb.;N;NA
BM12;BM12_LFTFBC12;A;Títulos públicos federais - fora do BC - Tesouro Nacional - LFT - fim período;Títulos públicos federais - fora do Banco Central - Tesouro Nacional - Letras Financeiras do Tesouro Nacional (LFT) - fim período;1;0;Finanças públicas;Bacen/Not. Imp./F. Púb.;N;NA
BM12;BM12_BTNFBC12;A;Títulos públicos federais - fora do BC - Tesouro Nacional - BTN - fim período;Títulos públicos federais - fora do Banco Central - Tesouro Nacional - Bônus do Tesouro Nacional (BTN) - fim período;1;0;Finanças públicas;Bacen/Not. Imp./F. Púb.;N;NA
BM12;BM12_NTNFBC12;A;Títulos públicos federais - fora do BC - Tesouro Nacional - NTN - fim período;Títulos públicos federais - fora do Banco Central - Tesouro Nacional - Notas do Tesouro Nacional (NTN) - fim período;1;0;Finanças públicas;Bacen/Not. Imp./F. Púb.;N;NA
BM12;BM12_DIVFBC12;A;Dívida mobiliária interna federal - títulos fora do BC - fim período;Dívida mobiliária interna federal - títulos fora do Banco Central - fim período;1;0;Finanças públicas;Bacen/Not. Imp./F. Púb.;N;Gerada
BM4;BM4_DEXLP4;A;Dívida externa - médio / longo prazos;Dívida externa de médio e longo prazos;0;0;Balanço de pagamentos;Bacen/Boletim/BP;N;NA
BM4;BM4_DEXCP4;A;Dívida externa - curto prazo;Dívida externa de curto prazo;0;0;Balanço de pagamentos;Bacen/Boletim/BP;N;NA
BM4;BM4_DEXT4;A;Dívida externa (exclui empréstimos intercompanhias);Dívida externa (exclui empréstimos intercompanhias);0;0;Balanço de pagamentos;Bacen/Boletim/BP;N;NA
BM;BM_DEXDES;A;Dívida externa - registrada - direito especial de saque;Dívida externa registrada: direito especial de saque (DES);1;0;Balanço de pagamentos;Bacen/Boletim/BP;N;NA
BM;BM_DEXUS;A;Dívida externa - registrada - dólar americano;Dívida externa registrada: dólar americano (US$);1;0;Balanço de pagamentos;Bacen/Boletim/BP;N;NA
BM;BM_DEXUK;A;Dívida externa - registrada - libra esterlina;Dívida externa registrada: libra esterlina (£);1;0;Balanço de pagamentos;Bacen/Boletim/BP;N;NA
BM;BM_DEXSUI;A;Dívida externa - registrada - franco suíço;Dívida externa registrada: franco suíço;1;0;Balanço de pagamentos;Bacen/Boletim/BP;N;NA
BM;BM_DEXJP;A;Dívida externa - registrada - iene japonês;Dívida externa registrada: iene japonês (¥);1;0;Balanço de pagamentos;Bacen/Boletim/BP;N;NA
CNI12;CNI12_HTRAB12;A;Horas trabalhadas - indústria - índice (média 2006 = 100);Horas trabalhadas na indústria: índice (média 2006 = 100);1;0;Emprego;CNI;N;NA
CNI12;CNI12_HTRABD12;A;Horas trabalhadas - indústria - índice dessaz. (média 2006 = 100);Horas trabalhadas na indústria: índice dessazonalizado (média 2006 = 100);1;0;Emprego;CNI;N;NA
CNI12;CNI12_NUCAP12;A;Utilização da capacidade instalada - indústria;Utilização da capacidade instalada na indústria;1;0;Produção;CNI;N;NA
CNI12;CNI12_NUCAPD12;A;Utilização da capacidade instalada - indústria - dessaz.;Utilização da capacidade instalada na indústria: dessazonalizado;1;0;Produção;CNI;N;NA
CNI12;CNI12_PEEMP12;A;Pessoal empregado - indústria - índice (média 2006 = 100);Pessoal empregado na indústria: índice (média 2006 = 100);1;0;Emprego;CNI;N;NA
CNI12;CNI12_PEEMPD12;A;Pessoal empregado - indústria - índice dessaz. (média 2006 = 100);Pessoal empregado na indústria: índice dessazonalizado (média 2006 = 100);1;0;Emprego;CNI;N;NA
CNI12;CNI12_VENREA12;A;Faturamento real - indústria - índice (média 2006 = 100);Faturamento real na indústria: índice (média 2006 = 100);1;0;Consumo e vendas;CNI;N;NA
CNI12;CNI12_VENRED12;A;Faturamento real - indústria - índice dessaz. (média 2006 = 100);Faturamento real na indústria: índice dessazonalizado (média 2006 = 100);1;0;Consumo e vendas;CNI;N;NA
ECONMI12;ECONMI12_ALCCY12;A;balanço - conta corrente - saldo (acum. 12 meses);balanço - conta corrente - saldo (acum. 12 meses);1;0;Economia internacional;Economist;N;NA
ECONMI12;ECONMI12_ALPCG12;A;preços ao consumidor - var. em 12 meses;Preços ao consumidor - var. em 12 meses;1;0;Economia internacional;Economist;N;NA
ECONMI12;ECONMI12_ALPIG12;A;produção industrial - var. em 12 meses;Produção industrial - var. em 12 meses;1;0;Economia internacional;Economist;N;NA
ECONMI12;ECONMI12_CAPCG12;A;preços ao consumidor - var. em 12 meses;Preços ao consumidor - var. em 12 meses;1;0;Economia internacional;Economist;N;NA
ECONMI12;ECONMI12_CAPIG12;A;produção industrial - var. em 12 meses;Produção industrial - var. em 12 meses;1;0;Economia internacional;Economist;N;NA
ECONMI12;ECONMI12_CAU12;A;taxa de desemprego - força de trabalho;taxa de desemprego - força de trabalho;1;0;Economia internacional;Economist;N;NA
ECONMI12;ECONMI12_FRPCG12;A;preços ao consumidor - var. em 12 meses;Preços ao consumidor - var. em 12 meses;1;0;Economia internacional;Economist;N;NA
ECONMI12;ECONMI12_FRPIG12;A;produção industrial - var. em 12 meses;Produção industrial - var. em 12 meses;1;0;Economia internacional;Economist;N;NA
ECONMI12;ECONMI12_FRU12;A;taxa de desemprego - força de trabalho;taxa de desemprego - força de trabalho;1;0;Economia internacional;Economist;N;NA
ECONMI12;ECONMI12_ITPCG12;A;preços ao consumidor - var. em 12 meses;Preços ao consumidor - var. em 12 meses;1;0;Economia internacional;Economist;N;NA
ECONMI12;ECONMI12_ITU12;A;taxa de desemprego - força de trabalho;taxa de desemprego - força de trabalho;1;0;Economia internacional;Economist;N;NA
ECONMI12;ECONMI12_JPPCG12;A;preços ao consumidor - var. em 12 meses;Preços ao consumidor - var. em 12 meses;1;0;Economia internacional;Economist;N;NA
ECONMI12;ECONMI12_JPU12;A;taxa de desemprego - força de trabalho;taxa de desemprego - força de trabalho;1;0;Economia internacional;Economist;N;NA
ECONMI12;ECONMI12_USPCG12;A;preços ao consumidor - var. em 12 meses;Preços ao consumidor - var. em 12 meses;1;0;Economia internacional;Economist;N;NA
ECONMI12;ECONMI12_USU12;A;taxa de desemprego - força de trabalho;taxa de desemprego - força de trabalho;1;0;Economia internacional;Economist;N;NA
ECONMI12;ECONMI12_FRCCY12;A;balanço - conta corrente - saldo (acum. 12 meses);balanço - conta corrente - saldo (acum. 12 meses);1;0;Economia internacional;Economist;N;NA
ECONMI12;ECONMI12_ALU12;A;taxa de desemprego - força de trabalho;taxa de desemprego - força de trabalho;1;0;Economia internacional;Economist;N;NA
ECONMI12;ECONMI12_ITPIG12;A;produção industrial - var. em 12 meses;Produção industrial - var. em 12 meses;1;0;Economia internacional;Economist;N;NA
ECONMI12;ECONMI12_JPPIG12;A;produção industrial - var. em 12 meses;Produção industrial - var. em 12 meses;1;0;Economia internacional;Economist;N;NA
ECONMI12;ECONMI12_UKPIG12;A;produção industrial - var. em 12 meses;Produção industrial - var. em 12 meses;1;0;Economia internacional;Economist;N;NA
ECONMI12;ECONMI12_UKPCG12;A;preços ao consumidor - var. em 12 meses;Preços ao consumidor - var. em 12 meses;1;0;Economia internacional;Economist;N;NA
ECONMI12;ECONMI12_UKU12;A;taxa de desemprego - força de trabalho;taxa de desemprego - força de trabalho;1;0;Economia internacional;Economist;N;NA
ECONMI12;ECONMI12_USPIG12;A;produção industrial - var. em 12 meses;Produção industrial - var. em 12 meses;1;0;Economia internacional;Economist;N;NA
ECONMI4;ECONMI4_ALPIBG34;A;PIB - var. real trimestral anualiz.;Produto interno bruto (PIB): variação real trimestral anualizada;1;0;Economia internacional;Economist;N;NA
ECONMI4;ECONMI4_ALPIBG4;A;PIB - var. real contra igual trimestre do ano anterior;Produto interno bruto (PIB): variação real contra igual trimestre do ano anterior;1;0;Economia internacional;Economist;N;NA
ECONMI4;ECONMI4_CAPIBG34;A;PIB - var. real trimestral anualiz.;Produto interno bruto (PIB): variação real trimestral anualizada;1;0;Economia internacional;Economist;N;NA
ECONMI4;ECONMI4_CAPIBG4;A;PIB - var. real contra igual trimestre do ano anterior;Produto interno bruto (PIB): variação real contra igual trimestre do ano anterior;1;0;Economia internacional;Economist;N;NA
ECONMI4;ECONMI4_FRPIBG34;A;PIB - var. real trimestral anualiz.;Produto interno bruto (PIB): variação real trimestral anualizada;1;0;Economia internacional;Economist;N;NA
ECONMI4;ECONMI4_FRPIBG4;A;PIB - var. real contra igual trimestre do ano anterior;Produto interno bruto (PIB): variação real contra igual trimestre do ano anterior;1;0;Economia internacional;Economist;N;NA
ECONMI4;ECONMI4_ITPIBG34;A;PIB - var. real trimestral anualiz.;Produto interno bruto (PIB): variação real trimestral anualizada;1;0;Economia internacional;Economist;N;NA
ECONMI4;ECONMI4_ITPIBG4;A;PIB - var. real contra igual trimestre do ano anterior;Produto interno bruto (PIB): variação real contra igual trimestre do ano anterior;1;0;Economia internacional;Economist;N;NA
ECONMI4;ECONMI4_JPPIBG34;A;PIB - var. real trimestral anualiz.;Produto interno bruto (PIB): variação real trimestral anualizada;1;0;Economia internacional;Economist;N;NA
ECONMI4;ECONMI4_JPPIBG4;A;PIB - var. real contra igual trimestre do ano anterior;Produto interno bruto (PIB): variação real contra igual trimestre do ano anterior;1;0;Economia internacional;Economist;N;NA
ECONMI4;ECONMI4_UKPIBG34;A;PIB - var. real trimestral anualiz.;Produto interno bruto (PIB): variação real trimestral anualizada;1;0;Economia internacional;Economist;N;NA
ECONMI4;ECONMI4_UKPIBG4;A;PIB - var. real contra igual trimestre do ano anterior;Produto interno bruto (PIB): variação real contra igual trimestre do ano anterior;1;0;Economia internacional;Economist;N;NA
ECONMI4;ECONMI4_USPIBG34;A;PIB - var. real trimestral anualiz.;Produto interno bruto (PIB): variação real trimestral anualizada;1;0;Economia internacional;Economist;N;NA
ECONMI4;ECONMI4_USPIBG4;A;PIB - var. real contra igual trimestre do ano anterior;Produto interno bruto (PIB): variação real contra igual trimestre do ano anterior;1;0;Economia internacional;Economist;N;NA
ELETRO;ELETRO_CEECOM;A;Consumo - energia elétrica - comércio - qde.;Consumo de energia elétrica no setor comércio: quantidade;1;0;Consumo e vendas;Eletrobras;N;Gerada
ELETRO;ELETRO_CEEIND;A;Consumo - energia elétrica - indústria - qde.;Consumo de energia elétrica no setor indústria: quantidade;1;0;Consumo e vendas;Eletrobras;N;Gerada
ELETRO;ELETRO_CEEOUT;A;Consumo - energia elétrica - outros setores - qde.;Consumo de energia elétrica nos outros setores: quantidade;1;0;Consumo e vendas;Eletrobras;N;NA
ELETRO;ELETRO_CEERES;A;Consumo - energia elétrica - residência - qde.;Consumo de energia elétrica no setor residência: quantidade;1;0;Consumo e vendas;Eletrobras;N;Gerada
ELETRO;ELETRO_CEET;A;Consumo - energia elétrica - qde.;Consumo de energia elétrica: quantidade;1;0;Consumo e vendas;Eletrobras;N;NA
IGP;IGP_IGP;A;IGP-DI - geral - índice (ago. 1994 = 100);IGP-DI - geral - índice (ago. 1994 = 100);1;0;Preços;FGV/Conj. Econ. - IGP;N;Gerada
IGP;IGP_IGPF;A;IGP-DI - geral - centrado - fim período - índice (ago. 1994 = 100);IGP-DI - geral - centrado - fim período - índice (ago. 1994 = 100);1;0;Preços;FGV/Conj. Econ. - IGP;N;Gerada
IGP;IGP_IGPFG;A;IGP-DI - geral - centrado - fim período - var.;IGP-DI - geral - centrado - fim período - var.;1;0;Preços;FGV/Conj. Econ. - IGP;N;Gerada
IGP;IGP_IGPOG;A;IGP-OG - geral - índice (ago. 1994 = 100);IGP-OG - geral - índice (ago. 1994 = 100);1;0;Preços;FGV/Conj. Econ. - IGP;N;Gerada
IGP;IGP_IPA;A;IPA-EP-DI - geral - índice (ago. 1994 = 100);IPA-EP - geral - índice (ago. 1994 = 100);1;0;Preços;FGV/Conj. Econ. - IGP;N;Gerada
IGP;IGP_IPAA;A;IPA origem - prod. agropecuários - índice (ago. 1994 = 100);IPA origem - produtos agropecuários - índice (ago. 1994 = 100);1;0;Preços;FGV/Conj. Econ. - IGP;N;Gerada
IGP;IGP_IPAI;A;IPA origem - prod. industriais - índice (ago. 1994 = 100);IPA origem - produtos industriais - índice (ago. 1994 = 100);1;0;Preços;FGV/Conj. Econ. - IGP;N;Gerada
IGP12;IGP12_IGPDI12;A;IGP-DI - geral - índice (ago. 1994 = 100);IGP-DI - geral - índice (ago. 1994 = 100);1;0;Preços;FGV/Conj. Econ. - IGP;N;Geradora
IGP12;IGP12_IGPF12;A;IGP-DI - geral - centrado - fim período - índice (ago. 1994 = 100);IGP-DI - geral - centrado - fim período - índice (ago. 1994 = 100);1;0;Preços;FGV/Conj. Econ. - IGP;N;Gerada
IGP12;IGP12_IGPOG12;A;IGP-OG - geral - índice (ago. 1994 = 100);IGP-OG - geral - índice (ago. 1994 = 100);1;0;Preços;FGV/Conj. Econ. - IGP;N;NA
IGP12;IGP12_INCC12;A;INCC - geral - índice (ago. 1994 = 100);INCC - geral - índice (ago. 1994 = 100);1;0;Preços;FGV/Conj. Econ. - IGP;N;NA
IGP12;IGP12_IPADI12;A;IPA-EP-DI - geral - índice (ago. 1994 = 100);IPA-EP - geral - índice (ago. 1994 = 100);1;0;Preços;FGV/Conj. Econ. - IGP;N;NA
IGP12;IGP12_IPAA12;A;IPA-DI - origem - prod. agropecuários - índice (ago. 1994 = 100);IPA origem - produtos agropecuários - índice (ago. 1994 = 100);1;0;Preços;FGV/Conj. Econ. - IGP;N;Geradora
IGP12;IGP12_IPAI12;A;IPA-DI - origem - prod. industriais - índice (ago. 1994 = 100);IPA origem - produtos industriais - índice (ago. 1994 = 100);1;0;Preços;FGV/Conj. Econ. - IGP;N;Geradora
IGP12;IGP12_IPC12;A;IPC - geral - índice (ago. 1994 = 100);IPC - geral - índice (ago. 1994 = 100);1;0;Preços;FGV/Conj. Econ. - IGP;N;NA
CE;CE_CUTIND;A;Utilização da capacidade instalada - indústria - média;Utilização da capacidade instalada na indústria (antiga metodologia);1;0;Produção;FGV/Conj. Econ.;N;NA
FIESP12;FIESP12_FPNM12;A;Folha de pagamentos - média - indústria - índice (média 2006 = 100) - SP;Folha de pagamentos - média - indústria - índice (média 2006 = 100) - SP;1;0;Salário e renda;Fiesp;N;NA
FIESP12;FIESP12_FPR12;A;Folha de pagamentos - real - indústria - índice (média 2006 = 100) - SP;Folha de pagamentos - real - indústria - índice (média 2006 = 100) - SP;1;0;Salário e renda;Fiesp;N;NA
FIESP12;FIESP12_FPRM12;A;Folha de pagamentos - real - média - indústria - índice (média 2006 = 100) - SP;Folha de pagamentos - real - média - indústria - índice (média 2006 = 100) - SP;1;0;Salário e renda;Fiesp;N;NA
FIESP12;FIESP12_HTP12;A;Horas trabalhadas - na produção - indústria - índice (média 2006 = 100) - SP;Horas trabalhadas - na produção - indústria - índice (média 2006 = 100) - SP;1;0;Emprego;Fiesp;N;NA
FIESP12;FIESP12_NUCI12;A;Utilização da capacidade instalada - indústria - SP;Utilização da capacidade instalada na indústria no Estado de São Paulo;1;0;Produção;Fiesp;N;NA
FIESP12;FIESP12_SNM12;A;Salário nominal - médio - indústria - índice (média 2006 = 100) - SP;Salário nominal médio na indústria no Estado de São Paulo: índice (jan. 2006 = 100);1;0;Salário e renda;Fiesp;N;NA
FIESP12;FIESP12_SRM12;A;Salário real - médio - indústria - índice (média 2006 = 100) - SP;Salário real - médio - indústria - índice (média 2006 = 100) - SP;1;0;Salário e renda;Fiesp;N;NA
